date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:34:20	5105/5105	---M-Z	200	added ('OK')	text/css	date:Thu,%2002%20Mar%202023%2008:13:38%20GMT	http://www.fpiupdates.com.ng/assets/css/videostyle.css	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/assets/css/videostyle.css	(from http://www.fpiupdates.com.ng/)
13:34:23	34822/34822	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:24%20GMT	http://www.fpiupdates.com.ng/index	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/index-2.html	(from http://www.fpiupdates.com.ng/)
13:34:23	14350/14350	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:24%20GMT	http://www.fpiupdates.com.ng/about	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/about.html	(from http://www.fpiupdates.com.ng/)
13:34:24	13320/13320	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:25%20GMT	http://www.fpiupdates.com.ng/tutorial-videos	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/tutorial-videos.html	(from http://www.fpiupdates.com.ng/)
13:34:24	210640/210640	---MCZ	200	added ('OK')	text/javascript	etag:W/%22336d0-g/6wprihOkYe7HpMswOVDodT6lU%22	https://platform-api.sharethis.com/js/sharethis.js	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/platform-api.sharethis.com/js/sharethis.js	(from http://www.fpiupdates.com.ng/)
13:34:25	26379/26379	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:26%20GMT	http://www.fpiupdates.com.ng/categories	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/categories.html	(from http://www.fpiupdates.com.ng/)
13:34:25	68722/68722	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:26%20GMT	http://www.fpiupdates.com.ng/posts	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/posts.html	(from http://www.fpiupdates.com.ng/)
13:34:26	15870/15870	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:27%20GMT	http://www.fpiupdates.com.ng/donate	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/donate.html	(from http://www.fpiupdates.com.ng/)
13:34:26	41686/41686	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:27%20GMT	http://www.fpiupdates.com.ng/category/admission	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/category/admission.html	(from http://www.fpiupdates.com.ng/)
13:34:27	13863/13863	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:28%20GMT	http://www.fpiupdates.com.ng/past-questions	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/past-questions.html	(from http://www.fpiupdates.com.ng/)
13:34:28	13093/13093	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:29%20GMT	http://www.fpiupdates.com.ng/accomodation	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/accomodation.html	(from http://www.fpiupdates.com.ng/)
13:34:28	14899/14899	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:29%20GMT	http://www.fpiupdates.com.ng/advertisement	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/advertisement.html	(from http://www.fpiupdates.com.ng/)
13:34:29	15156/15156	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:30%20GMT	http://www.fpiupdates.com.ng/category/tutorials	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/category/tutorials.html	(from http://www.fpiupdates.com.ng/)
13:34:30	15164/15164	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:31%20GMT	http://www.fpiupdates.com.ng/category/e-books	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/category/e-books.html	(from http://www.fpiupdates.com.ng/)
13:34:31	26258/26258	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:31%20GMT	http://www.fpiupdates.com.ng/category/news	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/category/news.html	(from http://www.fpiupdates.com.ng/)
13:34:31	15168/15168	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:33%20GMT	http://www.fpiupdates.com.ng/category/entertainments	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/category/entertainments.html	(from http://www.fpiupdates.com.ng/)
13:34:32	26215/26215	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:33%20GMT	http://www.fpiupdates.com.ng/category/stories	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/category/stories.html	(from http://www.fpiupdates.com.ng/)
13:34:32	15204/15204	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:34%20GMT	http://www.fpiupdates.com.ng/category/memo	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/category/memo.html	(from http://www.fpiupdates.com.ng/)
13:34:34	13067/13067	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:34%20GMT	http://www.fpiupdates.com.ng/category/sports	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/category/sports.html	(from http://www.fpiupdates.com.ng/)
13:34:35	13091/13091	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:35%20GMT	http://www.fpiupdates.com.ng/category/technology	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/category/technology.html	(from http://www.fpiupdates.com.ng/)
13:34:37	28582/28582	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:37%20GMT	http://www.fpiupdates.com.ng/post/fpi-wins-gold-in-national-student-project-competition	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/fpi-wins-gold-in-national-student-project-competition.html	(from http://www.fpiupdates.com.ng/)
13:34:39	30771/30771	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:39%20GMT	http://www.fpiupdates.com.ng/post/ilaropoly-20232024-admission-form-is-out-finally	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/ilaropoly-20232024-admission-form-is-out-finally.html	(from http://www.fpiupdates.com.ng/)
13:34:40	30137/30137	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:41%20GMT	http://www.fpiupdates.com.ng/post/news-flash-federal-poly-ilaro-20232024-admission-form-is-out-finally	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/news-flash-federal-poly-ilaro-20232024-admission-form-is-out-finally.html	(from http://www.fpiupdates.com.ng/)
13:34:40	30709/30709	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:41%20GMT	http://www.fpiupdates.com.ng/post/news-flash-asuu-rejects-curriculum-designed-by-nuc	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/news-flash-asuu-rejects-curriculum-designed-by-nuc.html	(from http://www.fpiupdates.com.ng/)
13:34:41	33218/33218	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:42%20GMT	http://www.fpiupdates.com.ng/post/things-to-do-after-your-exams	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/things-to-do-after-your-exams.html	(from http://www.fpiupdates.com.ng/)
13:34:41	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20May%202024%2012:34:43%20GMT	http://www.fpiupdates.com.ng/fpiupdates.com.ng	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/fpiupdates.com.ng	(from http://www.fpiupdates.com.ng/)
13:34:42	1246/1246	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:34:43%20GMT	http://www.fpiupdates.com.ng/fpiupdates.com.ng/	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/fpiupdates.com.ng/index.html	(from http://www.fpiupdates.com.ng/)
13:34:42	1319/1319	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2019%20Feb%202023%2006:41:24%20GMT	http://www.fpiupdates.com.ng/assets/js/script.js	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/assets/js/script.js	(from http://www.fpiupdates.com.ng/)
13:34:49	183927/183927	---M--	200	added ('OK')	text/javascript	etag:17490581023575754778	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js?client=ca-pub-7448090304026142	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/pagead2.googlesyndication.com/pagead/js/fea4f.txt	(from http://www.fpiupdates.com.ng/)
13:34:55	216794/216794	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202023%2018:01:48%20GMT	http://www.fpiupdates.com.ng/media/backgroundImages/fpiImage1.jpg	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/media/backgroundImages/fpiImage1.jpg	(from http://www.fpiupdates.com.ng/)
13:35:07	105536/105536	---M--	200	added ('OK')	font/woff2	date:Tue,%2022%20Mar%202022%2012:08:02%20GMT	http://www.fpiupdates.com.ng/assets/webfonts/fa-brands-400.woff2	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/assets/webfonts/fa-brands-400.woff2	(from http://www.fpiupdates.com.ng/assets/css/all.min.css)
13:35:12	181852/181852	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2022%20Mar%202022%2012:08:02%20GMT	http://www.fpiupdates.com.ng/assets/webfonts/fa-brands-400.ttf	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/assets/webfonts/fa-brands-400.ttf	(from http://www.fpiupdates.com.ng/assets/css/all.min.css)
13:35:17	23940/23940	---M--	200	added ('OK')	font/woff2	date:Tue,%2022%20Mar%202022%2012:08:02%20GMT	http://www.fpiupdates.com.ng/assets/webfonts/fa-regular-400.woff2	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/assets/webfonts/fa-regular-400.woff2	(from http://www.fpiupdates.com.ng/assets/css/all.min.css)
13:35:18	60520/60520	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2022%20Mar%202022%2012:08:02%20GMT	http://www.fpiupdates.com.ng/assets/webfonts/fa-regular-400.ttf	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/assets/webfonts/fa-regular-400.ttf	(from http://www.fpiupdates.com.ng/assets/css/all.min.css)
13:35:23	380976/380976	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Nov%202022%2014:41:26%20GMT	http://www.fpiupdates.com.ng/assets/img/students.png	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/assets/img/students.png	(from http://www.fpiupdates.com.ng/)
13:35:25	4960/4960	---M--	200	added ('OK')	font/woff2	date:Tue,%2022%20Mar%202022%2012:08:02%20GMT	http://www.fpiupdates.com.ng/assets/webfonts/fa-v4compatibility.woff2	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/assets/webfonts/fa-v4compatibility.woff2	(from http://www.fpiupdates.com.ng/assets/css/all.min.css)
13:35:26	10556/10556	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2022%20Mar%202022%2012:08:02%20GMT	http://www.fpiupdates.com.ng/assets/webfonts/fa-v4compatibility.ttf	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/assets/webfonts/fa-v4compatibility.ttf	(from http://www.fpiupdates.com.ng/assets/css/all.min.css)
13:35:42	154228/154228	---M--	200	added ('OK')	font/woff2	date:Tue,%2022%20Mar%202022%2012:08:02%20GMT	http://www.fpiupdates.com.ng/assets/webfonts/fa-solid-900.woff2	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/assets/webfonts/fa-solid-900.woff2	(from http://www.fpiupdates.com.ng/assets/css/all.min.css)
13:35:58	388460/388460	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2022%20Mar%202022%2012:08:02%20GMT	http://www.fpiupdates.com.ng/assets/webfonts/fa-solid-900.ttf	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/assets/webfonts/fa-solid-900.ttf	(from http://www.fpiupdates.com.ng/assets/css/all.min.css)
13:35:58	4473/4473	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2012%20May%202024%2012:35:59%20GMT	http://www.fpiupdates.com.ng/twitter.com/FPI_Updates	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/twitter.com/FPI_Updates.30.delayed	(from http://www.fpiupdates.com.ng/about)
13:35:59	4473/4473	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2012%20May%202024%2012:36:00%20GMT	http://www.fpiupdates.com.ng/twitter.com/OPMayomi	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/twitter.com/OPMayomi	(from http://www.fpiupdates.com.ng/about)
13:36:00	4473/4473	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2012%20May%202024%2012:36:01%20GMT	http://www.fpiupdates.com.ng/assett/js/jquery.min.js	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/assett/js/jquery.min.js	(from http://www.fpiupdates.com.ng/tutorial-videos)
13:36:01	4473/4473	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2012%20May%202024%2012:36:02%20GMT	http://www.fpiupdates.com.ng/assett/js/jquery.scrolly.min.js	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/assett/js/jquery.scrolly.min.js	(from http://www.fpiupdates.com.ng/tutorial-videos)
13:36:02	4473/4473	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2012%20May%202024%2012:36:03%20GMT	http://www.fpiupdates.com.ng/assett/js/jquery.poptrox.min.js	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/assett/js/jquery.poptrox.min.js	(from http://www.fpiupdates.com.ng/tutorial-videos)
13:36:04	4473/4473	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2012%20May%202024%2012:36:03%20GMT	http://www.fpiupdates.com.ng/assett/js/skel.min.js	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/assett/js/skel.min.js	(from http://www.fpiupdates.com.ng/tutorial-videos)
13:36:04	4473/4473	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2012%20May%202024%2012:36:05%20GMT	http://www.fpiupdates.com.ng/assett/js/util.js	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/assett/js/util.js	(from http://www.fpiupdates.com.ng/tutorial-videos)
13:36:05	4473/4473	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2012%20May%202024%2012:36:06%20GMT	http://www.fpiupdates.com.ng/assett/js/main.js	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/assett/js/main.js	(from http://www.fpiupdates.com.ng/tutorial-videos)
13:36:09	13524/13524	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Feb%202023%2004:46:34%20GMT	https://fpiupdates.com.ng/media/backgroundImages/exampaper.jpg	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/fpiupdates.com.ng/media/backgroundImages/exampaper.jpg	(from http://www.fpiupdates.com.ng/posts)
13:36:10	64316/64316	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:11%20GMT	http://www.fpiupdates.com.ng/post/ilaropoly-olevel-requirements-and-utme-subjects-combination	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/ilaropoly-olevel-requirements-and-utme-subjects-combination.html	(from http://www.fpiupdates.com.ng/posts)
13:36:10	33491/33491	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:11%20GMT	http://www.fpiupdates.com.ng/post/required-documents-for-ilaropoly-nd-and-hnd-aspirants	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/required-documents-for-ilaropoly-nd-and-hnd-aspirants.html	(from http://www.fpiupdates.com.ng/posts)
13:36:11	80780/80780	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jun%202023%2000:20:27%20GMT	https://fpiupdates.com.ng/media/backgroundImages/tutorialVideoCover.jpg	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/fpiupdates.com.ng/media/backgroundImages/tutorialVideoCover.jpg	(from http://www.fpiupdates.com.ng/tutorial-videos)
13:36:12	34436/34436	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:13%20GMT	http://www.fpiupdates.com.ng/post/things-to-know-before-ilaropoly-putme-date	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/things-to-know-before-ilaropoly-putme-date.html	(from http://www.fpiupdates.com.ng/posts)
13:36:13	32539/32539	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:12%20GMT	http://www.fpiupdates.com.ng/post/nd--hnd-aspirants-things-that-can-make-you-forfeit-admission-	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/nd--hnd-aspirants-things-that-can-make-you-forfeit-admission-.html	(from http://www.fpiupdates.com.ng/posts)
13:36:13	31945/31945	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:13%20GMT	http://www.fpiupdates.com.ng/post/20232024-fpi-off-campus-accommodation-request	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/20232024-fpi-off-campus-accommodation-request.html	(from http://www.fpiupdates.com.ng/posts)
13:36:14	216794/216794	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202023%2017:51:41%20GMT	https://fpiupdates.com.ng/media/featuredImage/fpiImage1.jpg	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/fpiupdates.com.ng/media/featuredImage/fpiImage1.jpg	(from http://www.fpiupdates.com.ng/about)
13:36:14	30238/30238	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:15%20GMT	http://www.fpiupdates.com.ng/post/tragedy-student-commits-suicide-after-losing-school-fees-to-gambling-in-ogun	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/tragedy-student-commits-suicide-after-losing-school-fees-to-gambling-in-ogun.html	(from http://www.fpiupdates.com.ng/posts)
13:36:15	31998/31998	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:16%20GMT	http://www.fpiupdates.com.ng/post/student-creates-history-secures-architect-olusegun-alukos-cash-prize	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/student-creates-history-secures-architect-olusegun-alukos-cash-prize.html	(from http://www.fpiupdates.com.ng/posts)
13:36:15	30997/30997	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:15%20GMT	http://www.fpiupdates.com.ng/post/success-guide-for-exams-a-letter-from-napes-president-to-all-students	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/success-guide-for-exams-a-letter-from-napes-president-to-all-students.html	(from http://www.fpiupdates.com.ng/posts)
13:36:15	31605/31605	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:14%20GMT	http://www.fpiupdates.com.ng/post/summary-of-the-trials-of-brother-jero	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/summary-of-the-trials-of-brother-jero.html	(from http://www.fpiupdates.com.ng/posts)
13:36:16	32661/32661	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:17%20GMT	http://www.fpiupdates.com.ng/post/how-to-study-smarter-not-harder	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/how-to-study-smarter-not-harder.html	(from http://www.fpiupdates.com.ng/posts)
13:36:17	31679/31679	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:18%20GMT	http://www.fpiupdates.com.ng/post/ilaropoly-exam-a-must-read-story	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/ilaropoly-exam-a-must-read-story.html	(from http://www.fpiupdates.com.ng/posts)
13:36:18	30541/30541	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:17%20GMT	http://www.fpiupdates.com.ng/post/20232024-ilaropoly-departmental-cut-off-marks	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/20232024-ilaropoly-departmental-cut-off-marks.html	(from http://www.fpiupdates.com.ng/posts)
13:36:19	31977/31977	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:19%20GMT	http://www.fpiupdates.com.ng/post/get-your-music-online	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/get-your-music-online.html	(from http://www.fpiupdates.com.ng/posts)
13:36:20	27906/27906	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:20%20GMT	http://www.fpiupdates.com.ng/post/izrael-tm---celebrate-download-mp3	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/izrael-tm---celebrate-download-mp3.html	(from http://www.fpiupdates.com.ng/posts)
13:36:20	33075/33075	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:20%20GMT	http://www.fpiupdates.com.ng/post/exploring-my-passion-for-nutrition-and-dietetics	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/exploring-my-passion-for-nutrition-and-dietetics.html	(from http://www.fpiupdates.com.ng/posts)
13:36:21	30550/30550	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:21%20GMT	http://www.fpiupdates.com.ng/post/my-transported-sense-is-back	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/my-transported-sense-is-back.html	(from http://www.fpiupdates.com.ng/posts)
13:36:21	33060/33060	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:22%20GMT	http://www.fpiupdates.com.ng/post/how-i-found-my-career-path-after-failing-utme-twice---boluwatifemito	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/how-i-found-my-career-path-after-failing-utme-twice---boluwatifemito.html	(from http://www.fpiupdates.com.ng/posts)
13:36:23	31037/31037	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:23%20GMT	http://www.fpiupdates.com.ng/post/my-experience-in-formulating-cereal-based-foods-as-a-nutrition-and-dietetics-student---boluwatifemito	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/my-experience-in-formulating-cereal-based-foods-as-a-nutrition-and-dietetics-student---boluwatifemito.html	(from http://www.fpiupdates.com.ng/posts)
13:36:23	38304/38304	---MCZ	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2012:36:23%20GMT	http://www.fpiupdates.com.ng/post/psychometrics-gns-106206-possible-questions-and-answers	C:/Users/HP/OneDrive/Desktop/fpiupdatesClone/www.fpiupdates.com.ng/post/psychometrics-gns-106206-possible-questions-and-answers.html	(from http://www.fpiupdates.com.ng/posts)
